repayment_rate,payment_timeliness_ratio,avg_days_late,missed_payment_count,partial_payment_ratio,customer_tenure_days,num_transactions,avg_transaction_amount,credit_trend,is_january_window,is_default,archetype
0.8413,0.4,32.33,0,0.2,205,5,28400.46,1.1637,0,0,reliable
0.0447,0.0,27.0,3,0.25,188,4,19248.78,0.5179,0,0,high_risk
0.8443,0.5,6.5,0,0.25,59,4,20031.23,1.7054,0,1,reliable
0.693,0.0,44.8,2,0.1429,165,7,21317.5,0.6327,0,0,moderate
0.8531,0.6667,14.0,2,0.2,164,5,16894.74,0.1214,0,0,reliable
0.2339,0.0,36.5,5,0.1429,81,7,20680.58,1.1913,0,0,moderate
1.0,0.625,7.33,0,0.0,258,8,17190.57,1.1421,0,0,reliable
0.3438,0.0,18.0,1,0.0,123,3,17238.29,1.9685,0,0,moderate
0.6074,0.5,10.0,0,0.5,104,2,15229.39,1.0,0,1,moderate
0.7743,0.5,19.5,1,0.0,201,9,19495.45,1.342,0,0,reliable
0.1411,0.0,52.0,2,0.25,303,4,23574.17,1.4836,0,1,high_risk
0.7504,0.25,44.33,0,0.25,291,4,11073.46,1.2199,0,0,moderate
0.0,0.5,0.0,2,0.0,101,2,18881.46,1.0,0,1,high_risk
0.0207,1.0,0.0,3,0.25,114,4,23211.78,1.6349,0,0,high_risk
0.8537,0.5,6.5,2,0.0,118,10,20279.52,0.9223,1,0,reliable
0.3374,0.5,3.0,4,0.1667,25,6,26940.99,0.8967,0,1,reliable
0.1562,0.0,58.0,5,0.1667,110,6,26510.43,1.1997,0,0,moderate
0.744,0.0,31.5,3,0.1111,288,9,18502.52,0.7438,0,0,reliable
0.8562,0.5,29.0,0,0.25,97,4,15804.5,1.6691,0,0,reliable
0.7118,1.0,0.0,1,0.0,81,4,19083.56,1.1529,0,1,reliable
0.0713,1.0,0.0,4,0.0,38,5,18735.59,1.1169,0,0,reliable
0.9368,0.2857,35.8,0,0.1429,255,7,24490.76,0.9456,0,0,moderate
1.0,0.3333,4.0,0,0.0,210,3,20144.28,1.7936,0,0,reliable
0.9177,1.0,0.0,1,0.0,197,7,19917.54,1.0192,0,0,reliable
0.1961,0.0,19.0,2,0.25,62,4,20247.42,1.9057,0,0,moderate
1.0,0.5,22.5,0,0.0,255,4,26297.26,0.2815,0,0,moderate
0.8458,0.7778,6.5,1,0.0,158,10,25856.69,0.9909,0,0,reliable
0.3848,0.6667,3.0,4,0.0,24,7,25193.24,1.1885,0,1,reliable
0.5099,0.25,21.0,4,0.125,287,8,21494.08,1.6217,0,1,moderate
1.0,1.0,0.0,0,0.0,288,8,28023.57,1.2328,0,0,reliable
1.0,0.75,9.0,0,0.0,133,4,22262.33,0.6478,0,0,reliable
0.6328,0.6667,13.5,3,0.1111,245,9,11808.22,1.0027,0,0,reliable
0.3854,0.6667,3.0,3,0.1667,59,6,20546.58,1.0315,0,0,reliable
0.8625,0.375,19.4,1,0.1111,119,9,22440.4,1.3372,0,0,reliable
1.0,0.7143,16.5,0,0.0,174,7,27215.53,0.541,0,0,reliable
0.3026,0.0,18.5,2,0.25,126,4,27087.81,1.0075,0,0,moderate
0.1019,0.0,37.0,3,0.25,152,4,15568.95,0.5015,0,0,high_risk
1.0,1.0,0.0,0,0.0,315,3,28716.81,0.9672,0,0,reliable
0.6819,0.0,52.33,1,0.25,120,4,13643.0,0.7864,0,1,moderate
0.6261,0.7143,3.5,2,0.1111,87,9,20798.33,1.1834,0,0,reliable
0.0,0.5,0.0,3,0.0,190,3,27388.21,0.2414,0,1,high_risk
0.2545,0.0,30.33,2,0.2,122,5,12421.98,0.8613,0,1,moderate
0.7027,0.3333,25.5,1,0.25,143,4,17830.97,0.6895,0,0,reliable
1.0,1.0,0.0,0,0.0,125,4,19800.21,1.2197,0,1,reliable
0.5833,0.75,25.0,1,0.2,89,5,19847.44,1.6017,0,0,reliable
0.7565,1.0,0.0,1,0.0,120,4,25782.69,0.9738,0,1,reliable
0.837,0.5,49.0,2,0.125,274,8,26875.95,0.4149,0,0,reliable
0.0,0.5,0.0,2,0.0,36,2,27488.16,1.0,0,0,moderate
0.8067,0.0,7.0,1,0.0,113,5,17147.53,0.9664,0,0,reliable
0.75,1.0,0.0,1,0.0,153,4,18377.18,0.9999,0,0,reliable
0.636,0.8333,7.0,4,0.1,52,10,14339.65,0.8307,0,0,reliable
0.6809,0.25,23.0,1,0.2,177,5,32131.03,1.202,0,0,reliable
0.8565,0.25,73.0,1,0.2,293,5,19890.41,0.3125,0,0,reliable
0.2495,0.6667,3.0,6,0.1111,25,9,24942.92,1.0308,0,0,reliable
0.8954,0.8571,12.0,1,0.0,165,8,18100.93,0.5703,0,0,reliable
0.6275,0.0,61.0,3,0.1429,179,7,15756.9,0.1828,0,1,moderate
0.6104,0.75,7.0,3,0.0,72,7,17740.35,1.267,0,0,reliable
0.7111,0.6667,18.0,1,0.0,175,4,31239.32,1.1557,0,0,moderate
0.451,1.0,0.0,2,0.0,31,4,19362.6,1.5652,0,0,moderate
0.7935,0.2857,46.4,0,0.1429,213,7,21947.39,1.4118,0,0,reliable
0.5326,0.1667,32.8,1,0.1429,194,7,19192.38,1.6446,0,0,moderate
0.8675,0.5556,22.25,1,0.1,289,10,16407.52,0.7061,0,0,reliable
1.0,0.7143,9.0,0,0.0,126,7,25257.04,1.4547,0,1,reliable
0.9559,0.3333,31.75,0,0.1667,220,6,22681.4,1.4053,0,1,reliable
0.6432,0.75,72.0,2,0.1667,166,6,22530.31,0.7239,0,0,moderate
0.4481,0.0,47.67,2,0.2,121,5,20016.53,1.301,0,1,high_risk
0.887,0.5,22.0,0,0.5,246,2,33454.5,1.0,0,1,moderate
0.9561,0.5,25.0,0,0.25,92,4,10108.72,1.7501,0,1,reliable
0.7158,0.75,3.0,2,0.1667,64,6,20747.25,0.5456,0,0,reliable
0.5352,0.5,5.5,3,0.1429,42,7,23861.27,0.9263,0,0,reliable
0.7977,1.0,0.0,1,0.0,88,4,28457.04,0.8093,0,0,reliable
0.5236,0.4,15.33,3,0.125,68,8,22060.53,0.6467,0,0,moderate
0.5286,0.0,19.0,1,0.0,81,2,18192.67,1.0,0,1,high_risk
0.716,0.4,12.67,2,0.1429,143,7,16405.48,0.849,0,0,reliable
0.7943,1.0,0.0,1,0.0,106,5,23620.37,1.0284,0,0,reliable
0.8772,1.0,0.0,0,0.1429,311,7,22639.04,1.2736,0,0,reliable
0.0,0.5,0.0,4,0.0,110,4,12491.75,2.1055,0,1,high_risk
0.5189,1.0,0.0,3,0.1429,38,7,23519.11,0.3154,0,0,reliable
0.4301,0.0,23.25,2,0.1667,173,6,28861.76,1.1626,0,1,moderate
0.4508,0.0,52.25,3,0.1429,193,7,23461.3,1.0337,0,0,moderate
0.4702,0.0,43.25,3,0.1429,183,7,24676.43,1.2966,0,0,moderate
0.6807,0.75,4.0,1,0.2,63,5,31563.25,1.171,0,0,reliable
0.8092,0.1667,85.4,1,0.1429,343,7,13914.38,1.1655,0,1,reliable
0.6375,0.0,54.33,1,0.25,195,4,10929.34,0.2773,0,0,moderate
0.6759,0.0,17.67,0,0.3333,125,3,18081.16,1.0295,0,1,reliable
0.5826,0.2,22.0,2,0.1429,123,7,20946.46,1.0134,0,0,reliable
0.4199,1.0,0.0,1,0.0,30,3,19607.15,1.7403,0,1,moderate
1.0,0.75,7.0,0,0.0,209,4,19802.11,0.4187,0,0,reliable
0.2583,0.0,146.0,2,0.3333,165,3,20064.18,0.4383,0,1,moderate
0.0,0.5,0.0,7,0.0,28,7,21391.03,1.1821,0,1,high_risk
1.0,0.5,8.5,0,0.0,195,4,18048.67,0.397,0,0,reliable
0.1491,0.5,8.0,6,0.125,24,8,23459.73,1.1876,0,0,moderate
0.661,0.5,27.5,1,0.1111,103,9,19737.28,1.5975,0,0,reliable
0.7283,1.0,0.0,1,0.0,204,5,28508.5,1.3586,0,0,reliable
0.6173,0.0,13.0,1,0.1429,108,7,12103.3,1.3434,0,0,moderate
1.0,0.3333,24.0,0,0.0,228,3,19820.12,0.657,0,1,moderate
0.2839,0.6667,14.0,5,0.125,50,8,23054.08,1.2383,0,0,reliable
0.8666,0.6667,80.0,0,0.3333,209,3,27067.98,0.6579,0,0,reliable
0.8066,0.5,12.5,1,0.0,77,9,18458.04,1.1187,0,1,reliable
1.0,0.8333,3.0,0,0.0,272,6,20275.09,1.0812,0,0,reliable
0.6323,0.25,18.33,1,0.2,80,5,24534.4,0.762,0,0,reliable
0.3321,0.3333,9.5,4,0.1429,41,7,25824.88,0.8352,0,0,moderate
0.5948,0.6667,6.0,4,0.1,50,10,23681.58,0.7857,0,0,reliable
0.6353,0.6667,4.5,2,0.125,192,8,14881.57,1.333,0,0,moderate
0.7886,1.0,0.0,1,0.0,193,5,23909.28,1.0572,0,0,reliable
0.6867,0.75,2.0,1,0.0,119,5,23737.01,1.5663,0,0,reliable
0.7451,0.3333,27.75,1,0.1429,192,7,18482.42,1.2581,0,0,reliable
1.0,0.6,11.0,0,0.0,242,5,15574.27,0.4363,0,0,reliable
0.6821,0.7143,11.0,3,0.0,62,10,21729.35,1.0596,0,0,reliable
0.0,0.5,0.0,6,0.0,22,6,19247.32,1.0056,0,1,high_risk
0.0,0.5,0.0,6,0.0,50,6,23197.95,0.7508,0,1,high_risk
0.881,0.3333,18.0,1,0.0,160,4,27067.97,0.4758,1,0,moderate
0.8538,0.4,26.0,0,0.2,366,5,22502.47,1.3693,0,1,reliable
0.3819,1.0,0.0,3,0.0,103,5,16658.7,1.2173,0,1,moderate
1.0,1.0,0.0,0,0.0,249,6,23735.09,1.3549,0,0,reliable
0.9634,0.6667,7.0,1,0.0,93,4,17007.1,0.1464,0,1,reliable
0.0825,1.0,0.0,6,0.0,58,7,7947.24,1.0631,0,1,high_risk
0.4237,0.25,6.67,4,0.125,52,8,18930.89,1.2386,0,0,reliable
0.8445,0.2857,38.6,1,0.125,266,8,25394.89,0.9709,0,0,reliable
0.4373,0.5,7.0,4,0.125,45,8,18429.2,1.137,0,1,reliable
0.7369,0.25,4.0,2,0.1667,75,6,21635.96,0.6218,0,1,reliable
0.5852,1.0,0.0,4,0.0,44,7,22803.62,0.8276,0,0,reliable
0.9706,0.4444,10.6,0,0.1111,108,9,17203.47,1.0419,0,0,reliable
0.5943,0.3333,37.5,3,0.1667,180,6,26410.2,0.9389,0,0,moderate
0.7985,0.4,29.0,0,0.2,231,5,24746.89,1.3309,0,1,moderate
0.8489,0.25,31.33,2,0.1667,222,6,20744.31,0.2406,0,0,reliable
0.2872,0.0,132.5,5,0.1429,208,7,18263.02,1.2336,0,1,high_risk
0.2635,1.0,0.0,1,0.3333,17,3,12069.02,1.3133,0,0,high_risk
0.9905,0.5714,40.0,0,0.1429,170,7,20782.25,1.3446,0,0,reliable
0.8254,0.25,29.0,1,0.2,109,5,20973.07,0.3241,0,0,moderate
1.0,0.5,6.0,0,0.0,159,4,25000.45,1.2118,0,0,reliable
0.8198,0.3333,23.5,1,0.25,80,4,19097.72,0.4466,0,1,moderate
0.4726,0.6,9.0,2,0.1429,46,7,21502.81,1.0624,0,0,reliable
0.0,0.5,0.0,7,0.0,92,7,26306.93,0.8807,0,1,high_risk
0.8024,0.25,18.67,1,0.1111,106,9,27366.53,1.0093,0,0,reliable
0.8326,0.25,23.0,1,0.2,193,5,16022.35,0.6542,0,1,moderate
0.194,0.6667,7.0,4,0.1429,52,7,16799.39,1.0347,0,0,reliable
0.8903,0.8333,3.0,1,0.0,256,7,19135.41,1.1205,0,0,reliable
0.865,0.75,2.0,1,0.0,300,9,21569.23,1.1263,0,0,reliable
0.9117,0.6667,21.0,0,0.1667,268,6,19142.76,1.0101,0,1,reliable
0.7427,0.0,63.0,1,0.25,254,4,17513.97,0.7148,0,1,moderate
0.8942,0.75,30.0,0,0.25,58,4,24167.78,1.4445,0,1,reliable
0.2959,0.3333,9.5,4,0.1429,30,7,24599.31,1.2097,0,1,moderate
0.5047,0.5,6.5,3,0.1429,61,7,24271.37,0.9774,0,0,reliable
0.5524,0.5,9.33,2,0.125,127,8,18557.08,1.5949,0,1,moderate
0.1978,0.0,8.0,4,0.2,84,5,19052.75,0.8352,1,0,high_risk
0.9288,0.5714,23.67,0,0.1429,215,7,22976.39,1.1468,0,0,reliable
0.6949,0.4286,12.25,1,0.125,115,8,19948.74,1.2693,0,0,reliable
0.7577,0.6,3.0,1,0.0,155,6,19632.57,0.8493,0,0,reliable
0.8573,0.8,3.0,1,0.1667,156,6,18805.58,1.2352,0,0,reliable
0.6091,0.5,9.0,4,0.0,45,10,21158.47,1.1969,0,1,reliable
0.0,0.5,0.0,6,0.0,58,6,29685.58,1.0811,0,0,moderate
0.545,0.6667,5.0,3,0.1111,38,9,20094.09,1.0491,0,0,reliable
0.2094,0.3333,23.0,3,0.1667,112,6,18622.07,1.2703,0,0,moderate
0.525,0.6,37.0,2,0.1429,115,7,21211.86,1.65,0,0,reliable
0.1855,0.0,155.0,4,0.2,255,5,23024.89,0.1511,0,0,high_risk
1.0,0.25,26.67,0,0.0,176,4,24183.07,0.6125,0,1,moderate
0.448,0.5,3.0,2,0.0,127,4,20636.37,1.4486,1,0,reliable
0.8478,0.0,20.67,0,0.3333,340,3,16879.69,1.7636,0,1,moderate
0.5431,0.5,2.0,1,0.3333,128,3,30154.08,0.9792,0,0,reliable
0.9283,0.4286,7.0,1,0.125,103,8,17305.44,0.828,0,0,reliable
0.6541,0.3333,23.0,1,0.25,82,4,13019.56,1.2378,0,1,moderate
0.8608,1.0,0.0,1,0.0,89,4,16263.86,0.5567,0,0,reliable
0.5848,0.0,14.0,2,0.0,320,4,19967.45,0.7721,0,0,moderate
0.446,0.3333,24.0,4,0.1429,111,7,17546.31,1.0376,0,0,moderate
0.6379,0.6,31.5,2,0.1429,99,7,28576.38,1.0814,0,0,reliable
0.9227,0.3333,23.33,0,0.1111,152,9,25681.73,0.9936,0,1,reliable
0.7082,0.1667,33.6,2,0.125,156,8,24687.66,0.8306,0,0,reliable
0.4789,0.75,20.0,5,0.1111,58,9,17868.84,0.893,0,0,reliable
0.4286,0.0,78.0,4,0.1667,162,6,18608.96,0.849,0,1,moderate
0.7873,1.0,0.0,1,0.0,98,3,17500.39,0.6382,0,0,reliable
1.0,0.75,8.0,0,0.0,127,4,15803.52,0.5865,0,1,reliable
0.5018,0.6667,27.0,2,0.2,66,5,25491.19,1.4583,0,0,moderate
0.3196,0.5,60.0,2,0.25,118,4,7963.72,1.6588,0,0,moderate
0.6747,0.5714,9.67,2,0.1111,172,9,20893.7,1.3494,0,0,reliable
0.8762,0.75,7.0,1,0.0,238,9,21117.79,0.686,0,1,reliable
0.5067,0.6667,9.0,4,0.1429,83,7,16970.9,1.0406,0,0,reliable
0.7447,0.0,38.25,2,0.1667,167,6,22874.64,0.7344,0,0,reliable
0.5074,1.0,0.0,2,0.0,119,3,25389.23,0.9347,0,0,reliable
0.5598,1.0,0.0,1,0.25,117,4,23556.74,1.3036,0,0,reliable
0.7098,0.4286,7.25,2,0.0,159,9,18081.43,1.3786,0,0,reliable
0.6015,0.25,31.0,1,0.2,249,5,21572.27,1.4822,0,0,moderate
1.0,0.5,8.5,0,0.0,101,4,8545.11,0.6044,0,1,reliable
1.0,1.0,0.0,0,0.0,204,7,25492.13,0.6423,0,0,reliable
0.7095,0.375,9.4,2,0.1,100,10,29500.9,1.1337,0,0,reliable
0.8414,0.8,2.0,1,0.0,73,6,18730.52,1.4967,1,1,reliable
0.7902,0.4286,31.5,1,0.125,168,8,23031.23,1.173,0,0,reliable
0.3828,0.0,35.0,2,0.25,122,4,29523.41,1.3057,0,0,moderate
0.2688,0.0,62.0,3,0.1667,118,6,27631.69,1.2481,0,1,high_risk
0.7703,0.1429,35.5,0,0.1429,204,7,21225.89,1.2567,1,0,reliable
0.6198,0.0,10.25,1,0.2,190,5,22866.45,1.2588,0,1,moderate
0.7942,0.75,22.0,1,0.2,111,5,23428.19,0.7167,0,0,reliable
0.0,0.5,0.0,7,0.0,33,7,23376.73,0.9776,0,0,moderate
0.5479,0.0,16.0,2,0.1667,184,6,24808.08,1.2263,0,0,moderate
0.6488,0.3333,22.5,1,0.25,237,4,26864.21,1.3846,0,1,moderate
0.4928,0.25,20.67,3,0.1429,64,7,24686.87,1.0049,0,1,moderate
0.9778,0.2,12.0,0,0.1,262,10,22857.28,0.9575,0,0,reliable
0.0,0.5,0.0,6,0.0,64,6,28694.44,0.9921,0,1,high_risk
0.943,0.6667,75.0,0,0.3333,267,3,30994.86,1.1796,0,0,reliable
0.6245,0.0,55.0,1,0.3333,168,3,14187.26,0.1463,0,0,high_risk
0.4512,0.8333,3.0,4,0.1,38,10,18383.44,1.2539,0,1,reliable
0.5533,0.0,108.0,2,0.25,297,4,23777.04,0.561,0,0,moderate
0.0911,0.0,136.0,4,0.2,203,5,23300.86,1.1425,0,1,high_risk
1.0,1.0,0.0,0,0.0,125,4,21941.76,1.0287,0,1,reliable
0.5748,0.3333,10.0,3,0.0,70,6,17399.37,1.1829,0,0,reliable
0.2844,0.25,7.67,4,0.125,82,8,18463.14,1.4338,0,0,moderate
0.822,0.4286,18.5,3,0.1,186,10,21703.29,0.5457,0,0,reliable
0.1938,0.0,61.0,4,0.1667,147,6,24962.93,0.5644,0,1,high_risk
0.5576,0.5,4.5,0,0.25,19,4,17619.33,1.9217,0,0,reliable
0.64,0.5714,11.67,2,0.0,140,9,22988.06,1.5661,0,0,reliable
0.2891,0.0,31.0,2,0.3333,87,3,21974.43,1.7583,0,0,high_risk
0.8795,0.5,64.33,1,0.1429,183,7,25126.82,1.118,0,0,reliable
0.5656,0.8,4.0,2,0.0,305,7,16291.49,1.5204,0,0,reliable
0.0,0.5,0.0,2,0.0,24,2,25378.81,1.0,0,0,moderate
0.4566,0.6667,4.0,1,0.25,16,4,19058.4,0.5766,0,0,moderate
0.5976,0.25,32.33,2,0.1667,106,6,18840.66,1.0829,0,0,moderate
0.943,0.25,18.67,0,0.125,163,8,25633.22,0.5192,0,0,reliable
0.8999,0.5,25.0,0,0.5,268,2,28203.93,1.0,0,1,high_risk
1.0,0.6,12.0,0,0.0,304,5,23522.39,1.3715,0,1,reliable
0.7443,0.5,3.67,4,0.1,50,10,19549.0,0.5831,0,0,reliable
1.0,0.7778,4.5,0,0.0,215,9,22063.69,1.0862,0,0,reliable
0.7586,0.6667,7.0,1,0.25,21,4,21350.89,0.303,0,0,reliable
0.5189,0.0,28.0,1,0.3333,69,3,22077.5,0.1496,0,0,moderate
0.7298,0.0,35.33,1,0.1429,212,7,22486.63,1.4963,0,0,moderate
0.8562,0.5714,12.67,1,0.0,45,8,27103.0,1.0798,0,0,reliable
0.592,0.2,6.5,2,0.1429,34,7,21741.81,0.8217,0,0,moderate
0.9328,0.25,55.67,0,0.25,255,4,16027.76,1.9292,0,1,high_risk
0.1398,0.0,51.0,3,0.25,256,4,30871.49,0.9796,0,0,high_risk
0.724,0.5,59.0,0,0.5,202,2,16865.71,1.0,0,0,moderate
1.0,0.6667,6.5,0,0.0,285,6,13873.36,0.7308,0,0,reliable
0.853,0.6,21.5,1,0.1667,137,6,22801.51,0.6419,0,1,reliable
0.3449,0.75,8.0,6,0.1,62,10,30678.5,1.1155,0,0,reliable
0.0,0.5,0.0,4,0.0,137,4,21940.4,0.6638,1,1,high_risk
0.7655,0.1429,31.33,1,0.125,142,8,22571.94,0.9584,0,1,moderate
0.2093,1.0,0.0,3,0.25,33,4,20431.22,1.8667,0,0,reliable
0.9258,0.6667,1.0,0,0.3333,56,3,17224.72,1.0019,0,1,moderate
0.6946,0.0,13.0,1,0.1429,96,7,18764.52,1.3047,0,1,reliable
0.9011,0.2222,17.57,1,0.1,142,10,21732.78,0.8813,0,1,reliable
0.3197,0.0,79.0,2,0.25,193,4,29702.71,1.0812,0,1,high_risk
0.9393,0.1667,36.2,0,0.1667,276,6,24051.23,1.1316,0,1,moderate
1.0,1.0,0.0,0,0.0,122,3,20863.47,0.7668,0,0,reliable
0.0,0.5,0.0,4,0.0,47,4,23158.18,0.1423,0,0,moderate
0.348,0.0,83.5,3,0.2,144,5,18257.43,0.4717,0,0,high_risk
1.0,0.0,26.0,0,0.0,276,2,20890.74,1.0,0,0,moderate
0.542,0.5,3.0,0,0.5,207,2,29850.53,1.0,0,0,high_risk
0.9431,0.5,7.67,0,0.1667,114,6,22717.75,1.3256,0,1,reliable
0.5405,0.3333,17.5,1,0.25,93,4,12504.63,0.7373,0,0,moderate
0.8218,0.3333,36.5,1,0.1429,157,7,22776.5,0.7755,0,1,moderate
0.1125,1.0,0.0,3,0.25,218,4,20009.33,0.7638,0,0,reliable
1.0,0.25,4.33,0,0.0,172,4,9800.16,0.5071,0,0,reliable
0.7383,0.0,11.6,2,0.1429,101,7,28663.31,0.7833,0,0,moderate
0.3058,0.3333,30.5,5,0.125,150,8,29778.2,0.8939,0,0,moderate
0.5434,0.0,213.5,2,0.25,363,4,27434.22,1.0229,0,1,high_risk
0.3489,0.0,89.0,4,0.1667,138,6,16103.81,0.3396,0,0,moderate
0.8459,0.6667,10.0,1,0.25,145,4,20238.35,0.3375,0,1,reliable
0.0,0.5,0.0,2,0.0,94,2,10955.11,1.0,0,0,moderate
1.0,0.75,17.0,0,0.0,215,4,32957.15,0.9496,0,0,reliable
0.591,0.0,24.5,1,0.2,67,5,22845.62,1.4535,0,0,moderate
0.5399,0.5,4.0,2,0.0,23,4,25452.78,1.4299,0,0,moderate
0.8346,0.75,1.0,1,0.0,111,5,18824.82,0.8271,0,0,reliable
0.5378,0.0,22.67,2,0.2,75,5,16491.51,1.6071,0,1,moderate
0.1572,0.0,190.0,6,0.1429,211,7,20629.71,1.0408,0,1,high_risk
1.0,0.75,8.0,0,0.0,56,4,20049.08,0.8886,0,1,reliable
0.7662,0.0,29.17,1,0.1429,312,7,18307.31,1.2287,0,0,moderate
0.8239,0.1429,17.83,0,0.1429,116,7,21755.64,1.4362,0,1,moderate
0.5953,0.0,59.0,3,0.1429,141,7,22515.82,0.7596,0,1,reliable
0.8412,0.4286,16.25,0,0.1429,297,7,19348.57,1.0735,0,0,reliable
0.6891,0.5,63.5,1,0.2,200,5,18309.62,0.3504,0,1,moderate
0.0659,0.0,29.0,3,0.25,89,4,27065.34,1.0977,0,0,high_risk
0.8977,0.0,31.5,0,0.25,156,4,18354.56,0.7454,0,1,moderate
1.0,0.5714,5.0,0,0.0,301,7,21104.4,1.1325,0,0,reliable
0.5635,0.6667,13.0,3,0.1111,32,9,24323.72,0.8591,0,0,reliable
0.8433,0.875,55.0,1,0.1111,199,9,17418.18,1.225,0,0,reliable
0.4056,0.5,13.5,4,0.125,55,8,28106.22,1.1803,0,0,reliable
0.2994,0.75,7.0,5,0.1111,19,9,22588.14,1.2549,0,0,reliable
0.3316,0.0,25.0,2,0.25,94,4,13709.86,1.4506,0,0,moderate
0.9476,0.5,7.33,1,0.1429,63,7,23647.85,0.6353,0,1,reliable
1.0,0.8,6.0,0,0.0,212,5,14117.34,0.8501,0,0,reliable
0.4551,0.3333,3.0,1,0.25,20,4,29516.03,1.3249,0,0,reliable
0.575,0.2,48.5,2,0.1429,151,7,16207.53,1.006,1,0,moderate
0.4528,0.0,29.33,1,0.25,221,4,7240.8,1.2982,0,1,high_risk
0.8216,0.375,16.8,2,0.1,181,10,26582.36,0.9769,0,0,reliable
0.5154,0.8,5.0,3,0.125,44,8,25039.37,0.6051,0,0,reliable
0.4575,0.0,20.33,3,0.1667,96,6,23218.54,1.0973,0,0,moderate
0.9245,0.5,19.33,0,0.1667,163,6,22911.85,1.2168,0,1,reliable
0.7623,0.0,16.33,0,0.3333,269,3,12062.17,0.8729,0,1,reliable
0.6977,0.75,24.0,1,0.2,281,5,25836.33,1.1903,0,0,reliable
0.989,0.75,18.0,0,0.125,198,8,23691.75,0.7867,0,0,reliable
0.2567,0.0,90.0,3,0.25,189,4,25666.76,0.6723,0,1,high_risk
0.8915,0.25,16.0,1,0.1111,214,9,18468.52,0.6484,0,0,reliable
0.7457,0.5,20.5,0,0.25,210,4,14616.37,1.8846,0,0,moderate
0.6012,0.25,19.33,3,0.1429,184,7,20492.75,0.9088,0,0,reliable
0.4951,0.6667,1.0,2,0.0,274,5,31453.03,1.2555,0,0,reliable
0.9544,0.7143,4.5,0,0.1429,132,7,15299.0,0.7222,0,0,reliable
0.0532,1.0,0.0,6,0.1429,23,7,15262.09,0.8186,0,0,reliable
0.0958,0.0,6.0,8,0.1111,39,9,23032.75,1.012,0,0,reliable
0.8938,0.6667,4.0,1,0.0,241,4,31232.24,0.4249,0,0,reliable
0.4661,0.3333,85.0,3,0.1667,346,6,26930.41,0.8802,0,0,moderate
1.0,0.6,10.0,0,0.0,146,5,14802.17,1.5452,1,1,reliable
0.1267,1.0,0.0,5,0.0,29,6,22917.18,1.1469,0,0,moderate
0.7771,0.7143,49.0,1,0.125,167,8,26892.14,1.2157,0,0,reliable
0.2334,0.0,40.5,4,0.1667,88,6,18014.83,1.1372,0,0,moderate
0.5841,0.0,34.0,3,0.1429,89,7,15396.77,0.3742,0,1,moderate
0.7548,0.0,33.4,1,0.1667,309,6,22055.44,1.1011,0,1,reliable
0.4704,0.0,35.0,2,0.3333,155,3,24743.8,1.2316,0,0,moderate
0.3475,0.5,42.0,2,0.25,121,4,12887.3,0.3678,0,0,moderate
0.2608,1.0,0.0,2,0.3333,38,3,23692.7,0.8289,0,1,high_risk
0.382,1.0,0.0,5,0.0,50,8,21880.64,0.3791,0,0,reliable
1.0,0.7778,5.5,0,0.0,222,9,21444.12,0.7942,0,0,reliable
0.8936,0.5556,10.0,1,0.0,182,10,22699.92,0.9785,0,0,reliable
1.0,0.8333,6.0,0,0.0,216,6,20934.26,0.9606,0,0,reliable
0.6896,0.2,19.0,2,0.1429,102,7,27175.93,0.9305,0,0,moderate
0.8491,0.0,62.5,2,0.125,338,8,18861.71,0.5084,0,1,moderate
0.8681,0.3,39.14,0,0.1,232,10,22486.0,1.2089,0,0,reliable
0.9682,0.5,13.0,0,0.25,206,4,17333.23,0.1835,0,0,reliable
0.2742,1.0,0.0,3,0.0,132,5,25545.66,1.0822,0,0,reliable
0.741,0.0,64.0,0,0.3333,195,3,23172.98,1.4568,0,1,high_risk
0.6955,0.1667,13.4,1,0.1429,150,7,23359.17,1.325,0,0,reliable
0.7065,0.5,23.0,1,0.0,211,5,20361.86,1.4677,1,0,moderate
0.5468,0.5,5.5,2,0.1667,77,6,20573.2,0.7236,0,0,reliable
0.7147,0.4,7.33,2,0.1429,43,7,28366.06,0.8728,0,0,reliable
0.7764,0.4,35.0,0,0.2,143,5,29402.23,1.2305,0,0,reliable
0.7735,0.3333,43.5,0,0.3333,156,3,25197.34,1.4,0,1,reliable
0.9198,0.7143,7.5,0,0.1429,170,7,19363.33,1.2901,0,1,reliable
0.6456,0.1667,8.0,3,0.1111,44,9,20977.22,0.8195,0,1,reliable
0.2302,0.0,185.0,3,0.25,359,4,23099.87,1.008,0,1,high_risk
0.1539,0.0,3.0,3,0.25,24,4,11419.59,1.7184,0,1,high_risk
1.0,0.6,8.75,0,0.0,113,10,16726.16,1.0528,0,0,reliable
1.0,1.0,0.0,0,0.0,63,3,7617.14,1.9933,0,1,reliable
0.8084,0.8,2.0,2,0.0,124,7,25258.6,0.6706,0,0,reliable
0.0335,0.0,118.0,4,0.2,183,5,27542.73,1.4322,0,0,high_risk
0.9299,0.5,42.5,1,0.2,265,5,17701.43,0.2849,0,0,reliable
1.0,1.0,0.0,0,0.0,332,4,30100.68,1.0361,0,1,reliable
0.3587,0.0,29.0,2,0.25,88,4,26113.92,1.1277,0,0,high_risk
0.8303,0.75,2.5,1,0.0,119,9,23525.29,1.3345,0,0,reliable
1.0,1.0,0.0,0,0.0,214,5,19126.75,1.7122,0,1,reliable
